"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0022618","GO:0022618","protein-RNA complex assembly",193,0.452292491209049,1.97714928316368,4.24834259218616e-09,2.40816796846691e-08,5.56345123279292e-09,6365,"tags=47%, list=27%, signal=35%","RBM5/GCFC2/LUC7L/STRAP/GEMIN8/CELF2/MRTO4/SFSWAP/EIF4B/U2AF2/DDX20/DHX29/CLNS1A/SART3/XAB2/XRCC5/DDX1/HSP90AA1/GEMIN5/NUFIP1/YTHDC1/EIF3I/SF3B2/GEMIN2/AGO1/SRPK1/HSP90AB1/SF3A1/SNRPD3/EIF3L/SNU13/MCAT/EIF3D/PHF5A/PRMT5/SRSF5/EIF5/DICER1/PRPF6/MTG2/CRNKL1/CELF4/HTATSF1/EIF3J/EIF3E/PIH1D1/SF3A2/YJU2/NOP53/PRPF31/EIF3B/EIF4H/SETX/EIF3A/LUC7L3/PRPF19/PTGES3/NOP2/SRSF9/MDN1/PRP4K/BRIX1/USP4/SF3B6/SF3B1/WDR77/ZNHIT6/PRPF3/PTBP2/RSRP1/FASTKD2/COIL/MRM2/AGO2/SRSF6/SNRPC/SNRPD2/SNRPB/SNRPB2/EIF2S2/AGO3/LSM4/EIF2S3/EIF3G/DKC1/AAR2/SNRPA1/DHX30/ERAL1/PRMT7/KHDC4"
"GO:0006029","GO:0006029","proteoglycan metabolic process",114,0.533062982007413,2.16600693934243,4.32775230257754e-09,2.45094907472635e-08,5.66228594925618e-09,7474,"tags=48%, list=31%, signal=33%","HS3ST1/ST3GAL1/IDS/BTK/EXTL3/XYLT2/IGF1/B4GALT7/CHPF2/HEXB/COL11A1/GPC1/ST3GAL6/NDST1/XYLT1/BPNT2/HYAL4/NAGLU/UGDH/B3GAT1/ST3GAL4/DSE/UST/PPARD/B3GAT2/HYAL1/GALNT3/CHST10/FAM20B/SLC35D1/SLC10A7/B4GALT4/HS3ST2/CHST3/CHPF/CHST8/TM9SF2/HS3ST3B1/BMP2/ST3GAL3/IDUA/SLC35D2/CHSY1/GNS/CHST5/CNMD/EDNRB/CHST12/ADAMTS7/HS6ST1/SULF1/GLCE/NDST4/BMPR1B/COL2A1"
"GO:1905037","GO:1905037","autophagosome organization",153,0.486770387247687,2.08551242446315,4.40078376099355e-09,2.49004346622035e-08,5.75260346173893e-09,4752,"tags=35%, list=20%, signal=28%","UBE3C/ZRANB1/RB1CC1/IFT88/GABARAPL2/PHF23/CUL1/ATG5/VMP1/CASP8/ELAVL1/ATG2B/WIPI1/ZFYVE26/RAB7A/USP33/PIK3C3/TP53INP2/PSEN1/ULK2/ATG16L1/NSFL1C/EFNB1/SCFD1/SH3GLB1/TOM1/MTMR3/RBX1/EP300/MAP1LC3A/ATG4A/MAPK3/SPG11/RHEB/TBC1D12/IFT20/ATG2A/AMBRA1/TCIRG1/RAB23/EPM2A/CSNK1A1/SNX4/PIKFYVE/RAB3GAP1/DNAJC16/ELAPOR1/MFN2/RRAGC/STX12/CTSD/STBD1/RAB3GAP2/TRIM32"
"GO:0002287","GO:0002287","alpha-beta T cell activation involved in immune response",92,0.558967184066729,2.22419518722457,4.41576399081211e-09,2.49398503437519e-08,5.76170943877098e-09,7425,"tags=52%, list=31%, signal=36%","TMEM98/FOXP3/RC3H2/PRKCZ/BCL3/RORA/TBX21/IL4R/IL12RB2/JAK2/IL12RB1/LGALS1/EP300/SMAD7/RIPK2/RELB/JAK3/SHB/GATA3/IL2/CD69/IL23A/IFNG/IL12B/BCL6/CD86/FOXP1/LOXL3/IL18R1/TNFSF4/KMT2A/MYB/TNFSF18/CD80/LY9/STAT5A/CRACR2A/RARA/MEN1/IL6ST/ANXA1/RC3H1/IL6/HLX/IRF4/STAT4/IL21/LEF1"
"GO:0002293","GO:0002293","alpha-beta T cell differentiation involved in immune response",92,0.558967184066729,2.22419518722457,4.41576399081211e-09,2.49398503437519e-08,5.76170943877098e-09,7425,"tags=52%, list=31%, signal=36%","TMEM98/FOXP3/RC3H2/PRKCZ/BCL3/RORA/TBX21/IL4R/IL12RB2/JAK2/IL12RB1/LGALS1/EP300/SMAD7/RIPK2/RELB/JAK3/SHB/GATA3/IL2/CD69/IL23A/IFNG/IL12B/BCL6/CD86/FOXP1/LOXL3/IL18R1/TNFSF4/KMT2A/MYB/TNFSF18/CD80/LY9/STAT5A/CRACR2A/RARA/MEN1/IL6ST/ANXA1/RC3H1/IL6/HLX/IRF4/STAT4/IL21/LEF1"
"GO:0001936","GO:0001936","regulation of endothelial cell proliferation",141,0.489968240370477,2.06122604162691,4.42614119262662e-09,2.49757958140599e-08,5.7700137129627e-09,8059,"tags=57%, list=34%, signal=38%","TNMD/KRIT1/CCL26/ALOX5/SLC39A9/FLT4/CYBA/NGFR/TIE1/FGF10/VASH1/MYDGF/SIRT6/FGFR1/MEF2C/APOH/SIRT1/NRP1/HMOX1/PDGFB/HIF1A/PPP1R16B/FLT1/RGCC/PRKD2/CAV2/CAV1/CCL24/TGFBR1/ENG/CXCL12/CCL2/MDK/VEGFA/SEMA5A/SPARC/THBS4/IL12B/PDCD10/WNT5A/ITGA4/STAT1/PDCL3/AKT3/F3/PROX1/NRP2/TEK/GHSR/NR4A1/DBH/PLCG1/BMP4/STAT5A/KDR/DLL4/ALDH1A2/APOE/ATP5IF1/PPARG/APLNR/HTR2B/CNMD/IL10/FGFBP1/SULF1/THBS1/FGF2/EGF/ACVRL1/FGF7/CDH13/PDPK1/RPTOR/AKT1/HSPG2/PROK1/ECM1/ARNT/VASH2"
"GO:0002200","GO:0002200","somatic diversification of immune receptors",78,0.601504777554363,2.33552600233515,4.51799827034177e-09,2.54710337269992e-08,5.88442566484254e-09,5145,"tags=50%, list=22%, signal=39%","ERCC1/PARP3/FOXP3/POLQ/TP53BP1/POLB/TCF3/TFRC/TBX21/MLH1/UNG/RIF1/PTPRC/MSH2/YY1/CD40/SAMHD1/CD40LG/NBN/IL27RA/TGFB1/EXOSC3/SUPT6H/IL2/NSD2/KMT5B/AICDA/RNF8/CCR6/MSH3/IL4/BCL6/MSH6/MAD2L2/TNFSF4/SHLD2/PMS2/POLM/CYREN"
"GO:0018108","GO:0018108","peptidyl-tyrosine phosphorylation",121,0.529279384162619,2.15706024542727,4.67903089856597e-09,2.63550120476693e-08,6.08864606567385e-09,5064,"tags=40%, list=21%, signal=32%","FGR/BTK/FYN/MVP/GPRC5A/FLT4/EPHA3/TNK2/LTK/FGFR2/FGFR3/FGF10/TSG101/FGFR1/PIBF1/CASS4/IL11/JAK2/OSM/PDGFB/PTK6/ANGPT4/HCK/FLT1/MAPK3/ARL2BP/RIPK2/SFRP1/JAK3/CADM4/UNC119/IFNG/PTPN6/NEDD9/VEGFA/THBS4/PRLR/PDGFRB/HRG/HES1/ZAP70/EFEMP1/PDCL3/ERRFI1/ARHGEF2/TNFSF18/PTK2B/CD80/FLT3"
"GO:0050871","GO:0050871","positive regulation of B cell activation",86,0.583390216742983,2.29472830288285,4.8923466984558e-09,2.75316146936608e-08,6.36046977261885e-09,5722,"tags=48%, list=24%, signal=36%","BAD/CD38/BTK/CD74/SPI1/TP53BP1/TCF3/TFRC/TBX21/MLH1/RIF1/MEF2C/PTPRC/PPP2R3C/MSH2/XBP1/CD40/NFATC2/TNFSF13B/IL7/TGFB1/EXOSC3/IL2/NSD2/BST1/KMT5B/CD81/PRLR/IL4/IL5/BCL6/MAD2L2/TNFSF4/SASH3/SHLD2/PMS2/NCKAP1L/CDKN1A/PCID2/STAT5A/TICAM1"
"GO:0072665","GO:0072665","protein localization to vacuole",105,0.54305207016099,2.17757108050579,4.89789758587044e-09,2.75379535451288e-08,6.36193420082634e-09,7877,"tags=61%, list=33%, signal=41%","M6PR/LAMP2/VPS41/ZFYVE16/VPS13D/AP3D1/NEDD4/TSG101/RAB7A/PTPN23/GPR137B/PIK3C3/NLK/GNPTG/HDAC6/SH3GLB1/DEPDC5/CSNK2A1/MON1B/NAGPA/SNX16/ATE1/HSPA8/CD81/GNPTAB/UBE3A/NPRL2/STAM2/RTN4/RRAGC/GBP1/KPTN/MFSD1/CLU/LYPLA1/NDP/GGA3/PRMT1/BECN1/ATG14/UBR4/WDR24/VPS13C/SH3BP4/VPS25/PRKAA1/VPS4A/AP3B1/RNF128/SORT1/LAMTOR5/ROCK2/GCC2/VPS36/NMT1/STAM/SORL1/SCARB2/VPS37B/MEAK7/VPS53/RPTOR/MVB12A/AKT1"
"GO:0061178","GO:0061178","regulation of insulin secretion involved in cellular response to glucose stimulus",62,0.629001446926868,2.3409892921567,4.94715530350434e-09,2.77897965785298e-08,6.4201160408388e-09,4911,"tags=42%, list=21%, signal=33%","CFTR/BAD/ABCC8/BAIAP3/NADK/MLXIPL/NR1H4/PHPT1/TRPM5/SRI/OXCT1/DYNLL1/KCNK16/HIF1A/CDK16/STX4/TRPA1/PPP3CB/OSBP/PPARD/GPLD1/PDE8B/KLF7/GPR68/FKBP1B/ENY2"
"GO:0045921","GO:0045921","positive regulation of exocytosis",85,0.580642357824188,2.28479079034766,5.1227666934322e-09,2.87244143242541e-08,6.63603537527585e-09,5322,"tags=41%, list=22%, signal=32%","FGR/CFTR/SYT7/GAB2/RAB27B/SLC4A8/SPHK2/SYT1/RAB27A/CLASP1/TSG101/RAB7A/IL4R/CADPS2/RPH3A/UNC13D/PLA2G3/GATA1/SYTL4/SMPD3/STX4/RAB3D/RAB3A/STX1A/EXPH5/SYT10/IFNG/SNX4/SDC1/CD160/VAMP8/VPS4B/RAB9A/SDC4/VAMP7"
"GO:2001057","GO:2001057","reactive nitrogen species metabolic process",85,0.580337174176276,2.28358991208117,5.1227666934322e-09,2.87244143242541e-08,6.63603537527585e-09,7279,"tags=65%, list=31%, signal=45%","NOS2/IGF1/CPS1/PIK3CB/ATP2B4/RORA/NFATC3/PTGS2/EDN1/HSP90AA1/ARG2/KHSRP/DYNLL1/NOS1/ESR1/HSP90AB1/JAK2/CYB5R3/TSPO/HIF1A/GLA/ACP5/CYB5B/SLC7A6/CAV1/IFNG/OPRM1/AGXT2/STAT1/SPR/MTARC2/PKD2/CLU/ACVR2A/NPY/PTGIS/IL1B/PRDX5/ASL/KLF2/TICAM1/POR/APOE/ASS1/SELENOS/GCH1/ROCK2/P2RX4/CD36/RAC1/IL10/KLF4/TLR4/GCHFR/CYP1B1"
"GO:0021782","GO:0021782","glial cell development",131,0.502670869536846,2.09085665735481,5.26744914928412e-09,2.95090940640363e-08,6.81731539904505e-09,6569,"tags=47%, list=28%, signal=34%","CD9/CNTN1/VIM/IFNGR1/GRN/MYOC/GPM6B/LAMC3/ERBB3/SIRT2/EIF2B3/PALS1/PSEN1/GSTP1/PHGDH/TREM2/MAPK1/SOX10/PICK1/DICER1/MAPK3/FA2H/NDRG1/ARHGEF10/ERCC2/AKT2/PRX/TGFB1/MAG/CDK6/ABCA2/NAGLU/CNTNAP1/MDK/EIF2B1/IFNG/ADGRG6/CSPG5/EIF2B4/ID2/SOS1/B4GALT6/EIF2B2/CLU/LRP1/PLP1/SOX4/MYRF/IL1B/NR1D1/MAP2K2/ADORA2A/SMO/LDLR/NSUN5/GFAP/ANO1/RAF1/ITGB4/WASF3/KRAS/TSPAN2"
"GO:0015807","GO:0015807","L-amino acid transport",91,0.580290180487835,2.30743856276879,5.30357859626402e-09,2.96847780423986e-08,6.85790265287453e-09,5001,"tags=40%, list=21%, signal=31%","SLC7A2/SLC25A13/ABCC8/SLC6A7/SLC38A5/SLC11A1/ATP1A2/SLC7A9/SLC66A1/CTNS/DTNBP1/SLC6A15/LLGL2/SLC1A3/PSEN1/SLC7A8/NTSR1/SLC25A15/SLC7A6/SLC7A5/SLC17A7/SLC1A6/SLC1A5/SLC1A1/SFXN3/SLC1A2/SLC38A1/SLC16A10/EPM2A/SLC22A2/RAB3GAP1/SLC25A12/SLC1A4/KMO/SLC25A2/KCNJ8"
"GO:0032436","GO:0032436","positive regulation of proteasomal ubiquitin-dependent protein catabolic process",80,0.58825470750389,2.29455391134668,5.41966086684231e-09,3.03072499867265e-08,7.00170874744086e-09,4568,"tags=39%, list=19%, signal=31%","GCLC/NUB1/PIAS1/MAPK9/SIRT2/TRIB2/CHFR/SIRT6/KEAP1/PSEN1/GSK3B/AURKA/TF/HECTD1/SIRT1/RBX1/TRIB3/SMAD7/PSMD10/AXIN1/STUB1/ELOB/FZR1/NOP53/HAMP/GSK3A/DVL1/USP5/CSNK1A1/SUMO1/CDC20"
"GO:0042147","GO:0042147","retrograde transport, endosome to Golgi",102,0.549075164281915,2.20767993649462,5.55204686451818e-09,3.10196945105576e-08,7.16630068688636e-09,5304,"tags=47%, list=22%, signal=37%","BAIAP3/SPAG9/HEATR5B/EHD3/SNX1/EIPR1/TBC1D23/VAMP3/ATP9A/EVI5/VPS35/CLTCL1/RNF126/RAB7A/ERC1/SNX5/WASHC2C/TBC1D10A/GGA1/VTI1B/ARFRP1/CLN5/TMEM87A/PLEKHJ1/STX10/TBC1D17/SNX8/AP1S1/YKT6/RIC1/RGP1/GBF1/GOSR1/VPS29/BLTP3B/GOLT1B/SNX3/PIKFYVE/PLEKHA3/RAB29/RAB14/ARL1/SLC66A2/WIPF3/VPS26A/RAB9B/RAB9A/STX16"
"GO:0043473","GO:0043473","pigmentation",113,0.534169545401094,2.16060965385175,5.64522016228102e-09,3.15119733542934e-08,7.28002902211553e-09,7646,"tags=53%, list=32%, signal=36%","SNAI2/DTNBP1/KITLG/USP13/CDH3/AP3D1/RAB27A/AP1M1/DCT/MEF2C/BAX/GNA11/ATRN/ARCN1/HPS4/SOX10/AP1B1/ASIP/GPR143/RAB11A/OCA2/BLOC1S6/ANKRD27/AP1S1/GLI3/TYRP1/HPS1/HPS5/FIG4/ARL6/GNAT1/PIKFYVE/POMC/MLPH/ABCB6/RAB29/MREG/RAB32/TBX2/RAB38/EDN3/RAB17/BBS2/MKKS/CITED1/APOE/AP3B1/GNAT2/CD63/BLOC1S1/EDAR/EDNRB/MYC/KIF13A/MYO7A/RAB1A/BBS7/SHROOM3/VPS33A/BBS4"
"GO:0043547","GO:0043547","positive regulation of GTPase activity",87,0.581254771983679,2.29709112704907,5.81514940860422e-09,3.24314425798859e-08,7.49244868152552e-09,4443,"tags=40%, list=19%, signal=33%","ALS2/RALBP1/RTN4R/ZC3H15/EVI5/RASGRP2/GNB5/SNX13/RAP1GAP/RAPGEF3/ASAP3/DOCK9/RGS1/ITGA6/TBC1D2/SYDE2/SH3BP1/SGSM3/RANGAP1/ARHGEF7/SYDE1/EZH2/RIC1/DOCK8/RGP1/RAPGEF1/RAB11FIP2/ODAM/RAPGEF2/CORO1C/TBC1D30/ECT2/APC2/RAB3GAP1/RAP1A"
"GO:0005976","GO:0005976","polysaccharide metabolic process",100,0.543643933580353,2.17391691690488,5.8319755699532e-09,3.24961646798466e-08,7.50740105409798e-09,6609,"tags=52%, list=28%, signal=38%","IGF1/RB1CC1/PHKA2/PPP1R3F/GYG2/ATG2B/PHKA1/PYGM/WIPI1/NDST1/GSK3B/COMT/SORBS1/PDGFB/PYGL/PYGB/RUBCNL/PHKB/HAS3/SMPD3/GYS1/AKT2/TGFB1/HAS1/GSK3A/GRB10/PRKAG2/GCK/NFKB1/ATG2A/EPM2A/PCDH12/GBE1/POMC/GALNT3/PRKAG3/PASK/LEPR/ACADM/STBD1/PPP1R3C/GNMT/NR1D1/DYRK2/G6PC1/SELENOS/PER2/INPP5K/PPP1R3D/CHIT1/CHIA/IL6ST"
"GO:1905952","GO:1905952","regulation of lipid localization",159,0.479878849763673,2.06544035540626,5.85222214492416e-09,3.2579812728093e-08,7.52672577908521e-09,5492,"tags=38%, list=23%, signal=29%","PON1/ABCB4/TAC1/CRY1/ABHD5/NR1H3/MSR1/ABCA7/ACSL4/GAL/PLA2G10/SCARB1/ACACB/EDN1/OSBPL6/APOB/CETP/P2RX7/TREM2/SIRT1/ZDHHC8/PLA2G3/TSPO/NFKBIA/PLTP/NTSR1/OXT/LIPG/MAPK3/RETN/AKT2/PLIN3/CAV1/ABCA2/TMEM97/NFKB1/EHD1/APOC3/LPCAT3/PPARD/TMEM30A/SEC24A/POMC/SCP2/PLA2G4A/KDM5B/FASLG/APOA1/MYB/SPP1/ECRG4/TNFSF11/LRAT/CRY2/FABP3/EEPD1/LRP1/ATP8A1/IL1B/C3"
"GO:2000736","GO:2000736","regulation of stem cell differentiation",82,0.587105810175795,2.28534232029418,5.88871703646859e-09,3.27536861796072e-08,7.56689475736427e-09,4991,"tags=46%, list=21%, signal=37%","NSUN2/FOXC1/EIF2AK2/MTA3/CDK13/MBD3/TEAD2/SIRT6/ITCH/GSK3B/REST/SLC4A11/TBX5/PUS7/TGFB2/ABL1/SETD1A/OSM/JAG1/RBBP7/CDK6/PTN/EZH2/KDM4C/WNT3/OCIAD1/MTCH2/SOX6/CHD4/RBM24/HSPA9/HES1/KDM3A/NFE2L2/HDAC1/NR5A2/ESRRB/TRIM6"
"GO:0007589","GO:0007589","body fluid secretion",88,0.577338805770228,2.28838926313293,5.99546056169713e-09,3.33176308357169e-08,7.69717963090064e-09,6211,"tags=52%, list=26%, signal=39%","NR1H3/GUCA2B/CYBA/TRAF3IP2/ATG5/WNK1/SCT/FGF10/FOSL2/EDN1/TP73/OPRK1/NCOA1/CAD/ABCB1/UPRT/XBP1/HIF1A/KCNN4/USF2/CAV1/GHRHR/AGR2/NEURL1/CCND1/OAS2/VDR/SLC22A2/GUCA1B/VEGFA/SLC29A1/SLC4A9/PRLR/CREB1/VAMP8/NKX2-3/SOCS2/NPPB/COPA/ATP7B/MED1/STAT5A/WNK4/CDO1/NR1H2/ANO1"
"GO:0048284","GO:0048284","organelle fusion",180,0.458388218677485,1.9860986416213,6.00112002516046e-09,3.33193318792138e-08,7.6975726131454e-09,7055,"tags=48%, list=30%, signal=34%","VPS41/SYT7/SYT13/BAK1/SOX30/VAMP3/ADCK1/SYT1/FUNDC1/TFRC/RAB7A/STX7/CHMP2B/CHMP5/HUWE1/BAX/RPH3A/MUL1/SNAP23/STX1B/SNAP29/TOM1/MIEF1/VTI1B/CHMP4B/EEA1/RUBCNL/CORO1A/NME3/STX4/SPG11/VPS18/GDAP1/RAB2A/STX10/ANKRD27/RAB3A/GRIK5/BET1/CAV2/STX1A/CHCHD3/GOSR2/GOSR1/VAT1/RAB34/MTCH2/STX2/C2CD5/THG1L/BNIP1/PIKFYVE/CHMP3/MFN2/SLAMF1/VAMP4/STX12/IRAG2/VAMP8/LDAH/RAB14/ATL2/YIPF4/STX16/VAMP7/MSTO1/TMEM175/PLA2G5/SYT5/CHMP2A/CHMP1A/VPS4A/SNAP25/SYT11/SYT4/CPLANE2/ARL8B/VAV3/ANXA1/USP30/STX11/STX6/TGFBRAP1/TBC1D4/YME1L1/STXBP1/STX17"
"GO:0003014","GO:0003014","renal system process",132,0.503590956135194,2.10052139046559,6.07008540647662e-09,3.36722028252321e-08,7.77909434773155e-09,6937,"tags=45%, list=29%, signal=32%","SLC4A1/ITGA3/AKAP11/CUL3/GUCA2B/RRM2B/CYBA/KCNQ1/RHOA/HYAL2/ADGRF5/SLC12A3/PRKACA/MCAM/EDN1/CHRNA3/AKR1B1/AQP6/GNAS/COMT/PCSK5/SLC5A1/PDGFB/RBX1/LGMN/OXT/MAGED2/CORO2B/PON3/ATP6V0A4/NHERF1/WFS1/NPR3/CLDN16/GNAI2/TACR1/ATP6V1B1/CHRNB4/TTR/SGK1/ABCG2/NPPB/PKN1/BMP4/SLC25A23/WNK4/AVPR2/TRPV5/ADORA2A/PRKRIP1/MAS1/RHPN2/INPP5K/JCHAIN/TBC1D8B/SPX/HNF1A/AGT/EDNRB"
"GO:0072006","GO:0072006","nephron development",155,0.487844173101989,2.09563336277926,6.10369254656966e-09,3.38284794388687e-08,7.81519803028932e-09,5930,"tags=42%, list=25%, signal=32%","CFLAR/HOXA11/SOX8/ITGA3/PROM1/TFAP2B/PKD1/WWTR1/NUP160/FOXC1/SEC61A1/NUP133/NOTCH3/ACAT1/DLG1/PAX2/EDN1/COL4A4/MEF2C/WNT11/ANGPT2/COMT/PDGFB/SIX4/BMP7/JAG1/SALL1/EYA1/CALB1/TGFB1/TMEM59L/GLI3/GATA3/ACTA2/LZTS2/FGF8/NUP107/VEGFA/FGF1/PDGFRB/HES1/MPV17/STAT1/WNT6/AMPD2/NID1/TCF21/PKD2/TEK/EGR1/WNT1/BMP4/SOX9/HS3ST3B1/NUP85/PAX8/GZF1/BMP2/CITED1/WNK4/SIX1/LIF/PODXL/SMO/FOXJ1"
"GO:0051384","GO:0051384","response to glucocorticoid",129,0.503435800140639,2.08208499597423,6.30885393220124e-09,3.49344367206588e-08,8.07070094716885e-09,7012,"tags=47%, list=29%, signal=34%","CFLAR/CALCR/ISL1/CPS1/PTPRU/FECH/FOSL2/EDN1/REST/GSTP1/CAD/ABCB1/TFAP4/PDCD7/COMT/HDAC6/JAK2/PCK2/OXT/ACSBG1/TGFB1/GSK3A/GHRHR/PTGDS/AREG/CCND1/MDK/GHR/NR3C1/BCHE/IGFBP2/ERRFI1/FOXO3/KLF9/GOT1/DUSP1/TBX2/GHSR/PIK3CA/FLT3/CBX3/GPR83/PCK1/FOSB/IL22/POR/ZFP36/CDO1/AANAT/EPO/ASS1/SERPINF1/PCNA/SSTR4/CASP9/KRAS/HMGCS2/ANXA1/IL6/IL10/IL1RN"
"GO:0034198","GO:0034198","cellular response to amino acid starvation",64,0.625284132552419,2.32131713888067,6.47943117008020e-09,3.58470929800703e-08,8.28154664639022e-09,6596,"tags=62%, list=28%, signal=45%","RRAGD/FAS/PRKCH/CUL3/EIF2AK2/ATXN3/SAR1A/SESN1/RRAGB/SEH1L/GCN1/SH3GLB1/KLHL22/MAPK1/DEPDC5/RBX1/MAP1LC3A/MAPK3/WDR59/NPRL3/MAPK8/RNF167/ITFG2/TFEB/NPRL2/ATF2/RRAGC/KPTN/TRIM32/CDKN1A/PRMT1/BECN1/WDR24/ATF4/EIF2AK4/SESN2/PRKAA1/LARS1/EIF2S1/SLC38A2"
"GO:0051098","GO:0051098","regulation of binding",103,0.543706083953382,2.19240459869161,6.65236860446042e-09,3.67541004809877e-08,8.49108734559418e-09,7545,"tags=57%, list=32%, signal=39%","PLAUR/DDX11/IGF1/RIPOR1/RSF1/FOXC1/WAPL/BTBD1/ROCK1/SIRT2/BCL3/PSEN1/GSK3B/BAX/AURKA/TFAP4/BTAF1/MMP9/E2F1/CLN5/DOT1L/MED25/MET/EDF1/GATA3/MAPK8/RAPGEF2/IFNG/RIPOR2/GMNN/HES1/ITGA4/SUMO1/STMN1/ITGB1BP1/IDE/TRIM6/HJURP/SLPI/USP9X/BMP4/GTF2F1/SYMPK/ZC4H2/SMO/RARA/TRIM21/NES/CAMK1/DNAJB2/IL10/TXN/NIBAN2/NCBP1/GTF2B/PARP9/LEF1/EGF/RB1"
"GO:0003158","GO:0003158","endothelium development",137,0.498601174582834,2.07716748160927,6.65518496819942e-09,3.67541004809877e-08,8.49108734559418e-09,6982,"tags=50%, list=29%, signal=36%","TNMD/KRIT1/VCL/DSG2/FOXP3/FOXJ2/TIE1/TNFRSF1A/RHOA/ROCK1/EDN1/RAPGEF3/CEACAM1/ADD1/ICAM1/EZR/NRP1/JAG1/PPP1R16B/TJP1/BLOC1S6/IKBKB/PRKD2/TJP3/PTPRS/ETV2/MET/HOXA13/PLOD3/EDF1/RAPGEF1/LIPA/NAGLU/RAPGEF2/VEGFA/PDE4D/FGF1/AMOTL2/PDCD10/ACVR2B/ARHGEF26/FOXP1/ACVR1/PROC/RAP1A/PROX1/TJP2/PROX2/HOXB5/RAP2C/NDP/BMP4/IL1B/ID1/RAP1B/KDR/DLL4/AFDN/BARX1/KDM6B/HAPLN2/STARD13/BTG1/GSTM3/ROCK2/HEY2/EDNRB/CCM2/VEZF1"
"GO:0070542","GO:0070542","response to fatty acid",61,0.635393868173932,2.35268076392552,6.89554809654229e-09,3.8047776022056e-08,8.78995772664872e-09,6791,"tags=59%, list=29%, signal=42%","PDK4/GIPR/CD4/PPP5C/NR1H4/CPS1/TBXAS1/DGAT2/SMARCD1/PDK3/SREBF1/EDN1/KCNK2/SCD/KCNK10/E2F1/UCP1/CPT1A/HES1/ID3/CREB1/FOXO3/CAT/FABP3/PIK3CA/SOX9/INSIG2/FFAR2/FFAR1/LDLR/JUND/ASS1/CCNB1/HMGCS2/CD36/CDK4"
"GO:0140053","GO:0140053","mitochondrial gene expression",168,0.4690794566901,2.01722150079849,6.91283273831928e-09,3.81093631207256e-08,8.80418583799742e-09,7344,"tags=54%, list=31%, signal=38%","ELAC2/LARS2/TFB1M/TRIT1/MRPS10/MRPL43/GATB/MRPS35/MRPS24/IARS2/HSD17B10/TRNT1/MRPS34/MRPL22/MTIF2/MRPL28/MRPS33/MRPS18A/POLRMT/ALKBH1/PRORP/MTG2/CDK5RAP1/METTL4/MRPS31/EARS2/KAT8/SARS2/MRPL4/GARS1/PTCD1/MRPL32/TWNK/MTPAP/TFAM/C1QBP/MRPL27/MRPL51/MTRF1L/MRPL18/MRPL2/HARS2/MRPS30/MRPS27/MRPL3/KANSL3/MRPL19/MRPL37/WARS2/MRPS15/DARS2/FASTKD2/FOXO3/SLIRP/KANSL1/MRPS14/MTRF1/MTERF2/MTIF3/MTERF4/MRPS2/TSFM/METTL8/FASTKD3/AARS2/MRPS7/MRPS26/TRMT5/MTERF1/MRPS12/GTPBP3/MRPL34/QRSL1/MTRES1/MRPS25/PTCD3/MRPL35/PRKAA1/DAP3/MTO1/MRPL44/MRPS9/TBRG4/TACO1/MRPL47/MRPL50/UQCC2/MRPL15/PNPT1/LRPPRC/FASTKD1"
"GO:0050000","GO:0050000","chromosome localization",120,0.517482088660764,2.11520417230859,6.97305409251753e-09,3.84073351078134e-08,8.87302458349227e-09,6705,"tags=47%, list=28%, signal=34%","MAD1L1/ZNF207/IFFO1/CENPQ/CUL3/SPDL1/SIRT2/CDC42/NDE1/MLH1/SPAG5/KIF22/NDC80/PIBF1/CHMP2B/SEH1L/CHMP5/ZW10/BIRC5/NUDC/CDC23/SIRT1/MAPRE1/CHMP4B/FAM83D/RAB11A/AURKC/KPNB1/NUP98/TTK/KAT2B/ECT2/TTL/ACTR3/CHMP3/NEK2/NSL1/CENPF/KIF14/UBE2B/VPS4B/TEX14/KIF18A/ZWINT/BECN1/DLGAP5/KNSTRN/SGO1/MAP1S/CHMP2A/CHMP1A/VPS4A/CCNB1/PSRC1/CDCA8/APC"
"GO:0010717","GO:0010717","regulation of epithelial to mesenchymal transition",113,0.532205467655728,2.15266534969947,7.11785301609722e-09,3.91702185430496e-08,9.04926913303439e-09,6041,"tags=44%, list=25%, signal=33%","KDM1A/FUZ/ISL1/WWTR1/EPHA3/DSG2/FOXC1/SERPINB3/FERMT2/CLASP1/GSK3B/TBX5/TGFB2/BAMBI/BMP7/JAG1/SMAD7/RGCC/KAT8/SFRP1/TGFB1/HPN/EZH2/TGFBR1/ENG/GATA3/COL1A1/MDK/GCNT2/BMP5/QKI/VEGFA/PPP2CA/ACVR1/EPHA4/MARK1/TRIM62/MAD2L2/TGFB3/TWIST1/GLIPR2/SNAI1/BMP4/IL1B/FOXA2/BMP2/OVOL2/ELL3/FOXA1/OLFM1"
